index,sigma_guess,epsilon_guess,lr_guess,optimized,sigma_sol,epsilon_sol,lr_sol,of,solved_success
0,2.5,100.0,9.0,True,3.3456790123456788,122.22222222222211,7.0,1.7316241590142103,False
1,3.0,200.0,17.5,True,3.640483539094648,175.0171467764063,17.65153463648833,1.2230557497227004,False
2,3.25,150.0,13.25,True,3.76279898550723,139.9636582074792,10.683940002776056,0.019734412797886968,True
3,2.75,250.0,21.75,True,2.75,250.0,21.75,,False
4,2.875,175.0,19.625,True,3.617478280749889,167.2022176497485,16.481590077732058,1.329631305126449,False
5,3.375,275.0,11.125,True,3.375,275.0,11.125,,False
6,3.125,125.0,23.875,True,3.75,156.25,14.324999999999989,0.9565792812763608,False
7,2.625,225.0,15.375,True,3.1143518518518514,168.2638888888889,16.148495370370355,2.078315347504511,False
8,2.6875,162.5,24.9375,True,3.2526491769547334,181.12397119341568,18.97507716049381,1.969012181855864,False
9,3.1875,262.5,16.4375,True,3.1875,262.5,16.4375,,False
10,3.4375,112.5,20.6875,True,3.992999292695473,119.04803240740743,13.966722929526746,25.620448567924473,False
11,2.9375,212.5,12.1875,True,3.7626210643111957,143.33684169428446,11.207308294042674,0.2891431438719871,True
12,2.8125,137.5,14.3125,True,3.247395833333334,149.255401234568,11.392573302469124,0.9312024533935036,False
13,3.3125,237.5,22.8125,True,3.3125,237.5,22.8125,,False
14,3.0625,187.5,10.0625,True,3.7627778232112448,139.96367385481415,10.683948998914046,0.019734409044906913,True
15,2.5625,287.5,18.5625,True,2.5625,287.5,18.5625,,False
16,2.59375,193.75,16.96875,True,3.655799897119346,165.2854938271605,14.891300154320971,1.0323594321391676,False
17,3.09375,293.75,25.46875,True,3.09375,293.75,25.46875,,False
18,3.34375,143.75,12.71875,True,3.7626211358971773,143.33687824040805,11.207314192799195,0.28914314387187895,True
19,2.84375,243.75,21.21875,True,2.84375,243.75,21.21875,,False
20,2.96875,118.75,23.34375,True,4.7685546875,112.56510416666656,19.59902343749999,82.88971601925093,False
21,3.46875,218.75,14.84375,True,3.6038242669753098,176.13650977366262,17.242878729423865,1.2742858691646537,False
22,3.21875,168.75,19.09375,True,3.9737654320987583,160.20833333333326,14.86248070987655,0.7090328201577014,False
23,2.71875,268.75,10.59375,True,2.71875,268.75,10.59375,,False
24,2.65625,131.25,18.03125,True,3.0743634259259256,158.71527777777777,13.156134259259256,1.560294130220676,False
25,3.15625,231.25,9.53125,True,3.15625,231.25,9.53125,,False
26,3.40625,181.25,22.28125,True,3.995247395833331,177.8515625,18.14993489583334,1.494421778526041,False
27,2.90625,281.25,13.78125,True,2.90625,281.25,13.78125,,False
28,2.78125,156.25,11.65625,True,3.7628230519770858,139.96342844691762,10.683793011898501,0.019734429926279055,True
29,3.28125,256.25,20.15625,True,3.28125,256.25,20.15625,,False
30,3.03125,106.25,15.90625,True,4.193229166666672,135.1736111111111,8.660069444444431,1.4424291024766176,False
31,2.53125,206.25,24.40625,True,3.7593749999999986,174.93055555555543,17.76232638888886,1.2291260248285076,False
